responseID,VCF0101,VCF0104,VCF0105a,VCF0110,VCF0114,VCF0127,VCF0128,VCF0130,VCF0140,VCF0143,VCF0146,VCF0147,VCF0901b,VCF0302,VCF0310,VCF0733,VCF0849,VCF0705,VCF0305
65807,19,2,1,3,4,1,2,2,5,1,9,2,IL,5,3,4,1,1,3
65808,0,2,1,3,0,2,1,2,4,1,9,3,WI,5,1,9,5,0,3
65809,46,2,9,4,3,2,1,1,6,1,1,1,SC,1,1,0,5,0,3
65810,62,1,4,3,1,2,2,1,4,1,1,5,NH,2,3,9,5,1,1
65811,20,1,1,3,4,2,1,4,5,1,2,2,OH,2,1,2,5,2,1
65812,66,2,1,4,3,2,1,1,6,1,9,1,MN,5,2,1,1,1,4
65813,41,2,3,4,3,1,2,5,6,1,2,1,HI,1,1,1,1,0,3
65814,42,2,5,4,5,2,2,5,6,1,9,1,OH,2,2,3,5,2,2
65815,33,2,1,2,2,2,1,5,3,1,9,1,AR,2,2,2,5,0,2
65816,34,1,1,2,1,2,2,5,3,1,9,7,NJ,1,2,0,1,0,3
65817,38,2,1,4,4,2,2,5,6,1,1,1,IL,5,2,4,1,1,3
65818,38,2,6,4,3,2,4,5,6,5,9,2,CA,5,2,5,1,1,3
65819,66,2,1,2,3,2,4,5,3,1,1,1,WV,5,2,7,1,1,3
65820,39,2,1,4,4,2,2,1,6,1,9,1,IN,2,1,7,1,1,2
65821,27,1,1,3,3,1,4,5,5,1,2,1,FL,5,2,3,1,1,3
65822,65,2,6,1,0,2,1,5,2,1,9,1,CA,1,2,5,6,2,4
65823,36,2,1,2,1,2,4,5,3,1,2,3,ME,2,1,1,5,0,2
65824,30,2,1,2,1,2,4,5,3,1,9,2,KY,5,2,3,1,0,4
65825,49,2,1,4,4,2,4,5,6,1,2,4,NC,5,3,7,1,1,4
65826,50,1,1,4,4,2,2,3,6,1,9,3,NJ,1,3,9,5,0,4
65827,80,2,1,4,0,2,1,1,6,5,9,1,NE,1,3,7,5,2,4
65828,42,2,1,4,4,2,4,1,6,1,9,1,NC,2,1,3,5,1,2
65829,80,1,1,4,4,2,2,1,6,1,9,1,MD,1,3,0,5,2,4
65830,72,1,1,4,0,2,4,1,6,1,9,1,IL,2,3,2,6,0,2
65831,45,2,1,4,2,2,4,5,6,5,9,3,NY,5,2,9,1,0,4
65832,58,1,6,4,3,2,4,5,6,1,1,2,WA,1,3,9,5,0,4
65833,68,2,1,4,3,2,1,3,6,1,9,1,OK,1,3,1,5,2,3
65834,37,2,5,2,5,2,2,5,3,5,9,1,CA,5,2,9,5,0,4
65835,62,2,1,4,4,2,1,5,6,1,9,1,MD,1,3,7,5,2,4
65836,80,2,1,4,3,2,4,5,6,1,9,5,CA,2,3,2,5,1,1
65837,73,1,1,4,3,2,4,2,6,1,9,1,MA,2,3,6,1,1,2
65838,79,2,1,3,1,2,1,5,5,1,2,3,CO,2,3,1,5,1,1
65839,55,2,1,3,3,2,1,2,4,1,9,1,WI,2,2,9,5,2,2
65840,73,1,1,3,2,2,2,3,5,1,9,5,SC,2,2,1,1,1,1
65841,80,1,5,2,1,2,1,2,3,5,9,3,VA,1,3,1,1,0,4
65842,47,2,1,4,1,2,1,1,6,1,9,2,MO,2,3,5,1,1,2
65843,21,1,1,3,3,0,4,5,5,5,8,2,NJ,2,2,2,3,1,0
65844,68,1,2,3,4,2,2,3,5,1,9,1,MD,5,2,3,1,1,3
65845,37,2,2,4,3,2,1,1,6,1,9,2,FL,5,2,7,1,1,4
65846,61,1,1,3,4,2,2,3,5,1,1,1,MT,1,1,5,5,2,3
65847,77,1,5,1,1,2,1,5,2,1,2,3,WV,1,2,2,5,0,3
65848,53,2,1,3,3,2,4,3,5,1,9,3,PA,1,2,4,5,2,4
65849,0,1,4,4,3,2,4,5,6,1,9,5,VT,2,2,4,1,1,2
65850,61,2,1,3,3,1,2,5,5,1,1,1,NY,5,2,1,5,1,4
65851,43,2,1,4,4,2,2,5,6,1,9,1,ND,5,2,1,1,1,3
65852,69,2,1,4,2,2,1,1,6,1,9,1,TX,2,2,9,5,1,1
65853,0,2,1,0,3,2,2,1,9,1,9,1,MD,5,1,2,5,1,3
65854,53,2,1,4,1,2,1,1,6,1,1,1,AL,1,3,7,5,2,4
65855,55,2,1,3,1,2,1,2,5,1,2,3,AL,1,2,9,5,1,3
65856,69,2,2,2,1,2,4,4,3,5,1,3,TX,2,2,2,5,1,2
65857,53,2,1,4,4,1,1,1,6,1,9,1,WA,1,3,1,5,2,4
65858,64,2,1,4,3,2,1,2,6,1,9,3,NC,1,3,5,5,2,4
65859,56,1,1,4,4,1,1,5,6,1,1,1,WA,2,3,7,1,1,2
65860,60,2,1,3,3,2,4,5,4,1,1,3,AZ,5,3,1,1,1,4
65861,0,1,1,3,4,2,1,5,5,1,1,1,OK,1,1,1,5,2,4
65862,24,1,3,3,3,2,4,4,5,5,2,2,MI,2,1,9,1,0,1
65863,66,1,1,4,3,1,1,5,6,1,9,1,NC,5,3,7,1,1,4
65864,38,1,1,4,4,1,1,2,6,1,1,1,IL,1,3,6,5,2,4
65865,0,2,1,4,4,2,4,1,6,1,9,7,AZ,1,2,4,5,0,3
65866,77,2,1,1,1,2,1,2,2,1,1,1,WI,5,3,4,6,1,4
65867,75,1,1,2,3,1,1,2,3,1,1,1,WV,1,1,0,5,2,3
65868,53,2,1,4,5,2,2,5,6,5,9,2,HI,5,1,0,1,1,3
65869,60,1,3,4,2,2,1,5,6,5,9,1,IL,1,2,3,5,2,4
65870,0,2,9,4,0,0,4,2,6,1,1,1,PA,5,2,9,5,0,0
65871,73,2,1,4,4,2,3,5,6,1,9,5,CA,5,3,5,1,1,4
65872,77,1,1,4,3,2,1,2,6,1,9,1,FL,1,3,5,5,2,4
65873,32,1,1,4,2,2,1,1,6,1,9,1,KS,1,2,7,5,2,3
65874,40,1,6,3,4,1,4,1,5,1,1,1,OH,2,2,1,5,0,1
65875,42,2,1,4,1,2,1,5,6,1,2,5,NC,2,2,9,6,0,1
65876,60,2,1,3,3,1,4,5,5,1,2,1,NV,2,1,9,1,0,1
65877,53,2,5,3,2,2,1,2,5,5,9,2,FL,5,3,0,5,1,4
65878,65,2,1,3,2,2,1,5,5,1,1,3,MO,5,2,2,1,1,4
65879,42,2,2,3,1,2,4,4,5,1,1,1,MS,5,1,4,1,1,4
65880,60,2,1,3,4,1,1,4,5,1,9,1,PA,5,3,7,1,1,4
65881,59,2,1,3,1,2,4,5,5,1,9,3,TX,2,2,3,1,0,1
65882,76,2,1,4,4,2,1,5,6,1,9,1,IA,5,3,7,1,1,4
65883,55,1,5,4,1,2,1,5,6,1,1,2,AZ,1,3,4,5,2,4
65884,44,1,1,4,3,2,1,5,6,1,1,1,ID,5,3,7,1,1,4
65885,0,1,1,4,5,2,3,4,6,1,2,1,CA,5,2,5,1,1,3
65886,66,1,4,4,1,2,4,5,6,1,2,1,FL,2,3,2,1,3,1
65887,62,1,1,4,3,2,2,3,6,1,9,1,TX,1,3,2,5,2,4
65888,75,1,1,2,3,2,1,2,3,1,9,3,AR,2,2,1,5,2,2
65889,35,1,3,4,5,2,4,5,6,1,2,2,DC,5,3,7,1,1,4
65890,47,2,2,2,3,2,1,5,3,1,9,1,NY,2,2,7,5,1,2
65891,52,1,1,4,5,2,1,4,6,1,9,1,TX,1,2,2,1,2,3
65892,61,2,1,3,3,1,2,3,5,1,9,3,NY,5,3,4,1,1,4
65893,27,2,1,3,3,2,4,5,5,5,1,1,CA,2,3,7,1,1,2
65894,43,1,5,2,2,2,4,5,3,5,9,1,FL,2,2,2,1,2,2
65895,29,1,1,3,3,2,4,5,5,5,9,7,NC,5,3,7,1,1,4
65896,73,2,1,4,3,2,4,5,6,1,9,1,UT,1,3,1,5,2,4
65897,54,2,1,4,5,2,4,5,6,1,1,1,OH,2,2,1,1,2,1
65898,50,2,1,4,4,1,2,1,6,1,9,1,NY,2,2,1,5,2,1
65899,56,2,1,3,3,1,4,5,5,1,9,1,NY,5,3,7,1,1,3
65900,76,1,1,3,3,2,1,5,5,1,9,1,AL,1,3,9,5,0,4
65901,0,1,1,4,3,2,1,1,6,1,9,1,VT,1,3,9,5,2,4
65902,40,0,1,2,1,2,1,1,3,1,1,1,TN,1,2,1,5,2,4
65903,68,1,1,4,2,2,4,5,6,1,9,3,CA,5,3,5,1,1,4
65904,63,1,1,2,4,2,4,5,3,1,1,1,TN,1,3,7,5,2,4
65905,64,1,1,2,3,2,1,5,3,1,1,1,GA,1,3,7,5,2,3
65906,59,2,1,4,0,2,2,5,6,1,1,5,KS,5,3,9,1,0,4
65907,25,2,6,4,4,2,4,5,6,1,2,2,CA,5,2,7,1,1,4
65908,29,1,1,3,1,2,4,5,5,1,9,7,TX,2,1,1,5,0,2
65909,68,1,5,1,3,2,2,2,2,5,9,1,IA,5,3,5,5,1,4
65910,36,1,1,4,4,2,2,2,6,1,9,1,KS,2,2,9,5,0,2
65911,56,2,1,4,3,2,1,5,6,1,1,1,MI,2,3,2,1,1,2
65912,80,2,1,2,2,2,2,1,3,5,9,5,MI,2,3,2,3,1,1
65913,0,1,1,4,5,2,2,2,6,1,1,1,TX,1,1,7,5,2,4
65914,24,1,1,4,2,2,2,5,6,1,9,7,IL,1,3,7,1,1,3
65915,32,2,1,4,2,1,1,3,6,1,9,2,MO,2,2,2,1,1,1
65916,0,2,1,2,3,2,4,5,3,1,2,7,ID,5,1,1,1,0,3
65917,0,0,9,1,1,2,4,5,2,1,2,7,SC,2,2,3,1,0,1
65918,26,2,2,2,1,2,2,2,3,1,9,2,IL,1,2,2,1,1,4
65919,64,2,6,2,0,2,1,4,3,1,1,1,TX,2,3,4,1,0,2
65920,80,1,1,1,2,1,2,3,2,1,1,1,WI,2,3,3,5,1,2
65921,59,2,1,4,3,2,2,5,6,5,9,1,NJ,1,3,2,5,2,4
65922,79,1,1,4,3,2,1,4,6,1,9,7,OK,5,2,2,1,1,4
65923,39,1,1,3,3,2,4,5,5,1,2,1,IN,2,2,3,1,0,1
65924,80,2,1,1,2,2,4,3,2,5,1,1,FL,2,3,5,5,1,2
65925,23,2,1,4,2,2,4,5,6,1,2,7,FL,2,2,2,1,1,2
65926,65,2,1,3,4,2,4,5,5,1,1,1,MA,5,3,4,1,1,4
65927,62,1,5,4,1,2,4,5,6,5,1,3,IL,2,2,1,1,1,2
65928,63,2,3,3,1,1,4,5,5,5,1,1,CT,5,2,2,5,0,4
65929,0,1,1,3,0,1,1,5,4,5,1,1,OK,2,3,9,5,0,2
65930,28,2,2,4,3,2,4,1,6,1,1,2,MN,4,1,0,1,1,2
65931,62,2,5,4,1,2,2,2,6,5,1,3,FL,1,2,9,5,0,4
65932,80,1,1,4,3,2,1,1,6,1,9,5,IL,5,3,2,1,1,4
65933,65,2,1,3,2,2,2,2,5,1,1,5,IN,1,3,7,5,2,4
65934,38,1,1,4,4,2,4,5,6,1,9,1,NY,5,3,5,1,1,3
65935,41,1,1,3,4,2,1,5,5,1,9,7,MO,1,1,5,5,2,3
65936,33,1,2,2,2,2,4,5,3,1,2,7,GA,2,2,2,1,0,2
65937,64,1,1,3,2,2,4,4,5,1,1,3,SC,2,3,3,1,0,2
65938,46,1,1,3,4,2,2,5,5,1,1,1,MO,1,3,4,5,2,4
65939,80,1,1,2,1,2,1,1,3,1,1,5,PA,1,2,3,5,2,4
65940,61,1,5,1,1,2,2,4,2,5,1,2,TX,2,2,9,1,0,2
65941,80,2,4,3,1,2,1,5,5,5,2,2,FL,2,2,1,1,1,2
65942,31,2,6,3,3,2,4,4,5,5,9,7,WA,2,3,2,5,0,2
65943,23,2,2,3,2,2,4,1,5,5,9,1,MD,2,2,9,1,1,1
65944,63,2,1,4,4,2,1,5,6,1,1,1,SC,2,3,4,5,1,1
65945,47,2,2,4,4,2,1,2,6,1,1,7,IN,2,2,3,1,1,2
65946,69,2,1,0,3,1,3,5,9,1,9,1,FL,5,3,3,1,1,4
65947,48,2,1,4,3,2,4,5,6,1,9,3,TN,5,3,7,1,0,3
65948,66,1,1,3,2,2,4,5,5,1,2,3,UT,2,1,9,5,2,1
65949,58,1,1,4,3,2,1,3,6,1,1,3,MS,1,3,3,5,2,4
65950,51,2,1,3,3,2,4,5,4,1,9,1,PA,2,1,9,5,0,1
65951,68,2,2,4,3,2,1,2,6,1,9,5,VA,5,3,7,1,1,4
65952,56,2,1,4,4,2,1,1,6,1,9,1,TX,1,3,3,5,2,4
65953,73,1,1,2,2,1,2,1,3,1,9,5,MI,1,3,9,5,2,4
65954,46,1,1,4,5,1,4,5,6,1,9,1,CA,5,3,5,1,1,4
65955,59,1,1,3,5,2,2,5,5,5,1,1,FL,1,3,2,5,2,4
65956,66,2,1,3,1,2,4,1,5,1,1,1,UT,1,2,5,5,2,4
65957,20,1,3,2,3,1,1,1,3,5,2,2,NY,1,2,1,5,1,3
65958,27,2,1,4,3,2,1,5,6,1,2,1,TX,2,3,9,1,0,2
65959,0,2,1,4,0,2,1,1,6,1,9,1,NM,2,3,3,5,2,2
65960,60,1,5,4,4,2,4,2,6,5,9,1,CT,5,3,7,1,1,4
65961,78,1,6,4,3,2,1,5,6,1,9,7,MO,2,3,2,5,1,1
65962,52,2,1,3,4,2,2,5,4,1,9,2,PA,1,3,7,5,2,4
65963,0,0,9,0,0,0,4,9,9,1,9,8,CA,1,3,9,5,2,4
65964,72,1,1,0,3,2,3,4,9,5,1,1,WI,5,2,1,6,1,3
65965,29,2,6,3,1,2,1,2,5,1,9,2,GA,2,1,3,1,0,2
65966,45,1,4,4,4,2,1,2,6,1,9,1,TX,1,3,3,1,2,3
65967,74,1,1,4,3,2,1,5,6,1,1,1,TN,2,3,1,5,0,2
65968,63,1,1,3,3,2,4,5,5,1,1,1,MS,1,3,2,5,0,4
65969,47,2,1,4,4,2,2,5,6,5,1,2,NY,5,3,5,1,1,4
65970,65,1,1,4,4,2,4,4,6,1,9,1,MN,2,3,7,5,1,1
65971,71,1,1,4,4,2,2,2,6,1,1,1,CO,1,3,2,5,2,4
65972,37,1,1,4,2,2,4,5,6,5,9,1,CA,2,2,5,1,0,1
65973,20,1,1,3,1,2,2,5,5,1,2,2,MO,1,1,1,5,2,3
65974,80,1,3,2,0,2,2,1,3,5,1,1,CA,1,3,1,5,2,4
65975,47,1,9,4,4,2,1,3,6,1,9,1,TN,2,3,2,5,2,2
65976,68,1,1,2,1,1,4,5,3,1,1,2,IL,1,2,9,1,2,4
65977,44,2,5,1,2,2,2,5,2,1,9,7,WV,2,2,3,5,2,2
65978,59,1,1,4,4,2,3,4,6,1,9,1,NJ,2,3,5,1,1,2
65979,70,1,1,4,1,2,1,5,6,1,1,1,NC,5,3,7,1,1,3
65980,73,1,1,4,3,2,1,5,6,1,9,7,MA,5,3,7,5,1,4
65981,26,1,5,4,2,2,1,3,6,1,9,2,TX,2,1,5,5,2,2
65982,25,1,1,1,1,2,3,5,2,5,9,5,PA,1,1,9,1,0,4
65983,22,2,1,4,1,2,4,4,6,1,9,2,MO,5,3,7,1,1,4
65984,71,2,1,4,4,2,3,4,6,1,9,1,MD,5,3,7,1,1,4
65985,41,2,1,3,4,2,1,3,4,1,9,1,MS,1,1,3,5,2,4
65986,20,1,5,2,1,2,4,5,3,1,9,7,ID,2,2,5,1,1,2
65987,76,1,6,4,2,1,4,5,6,1,1,2,HI,5,3,1,1,1,4
65988,60,2,1,3,5,2,2,4,5,1,9,1,FL,1,2,9,5,0,4
65989,33,2,1,0,3,2,4,5,9,1,9,1,MI,1,2,2,5,2,4
65990,38,1,6,4,3,1,4,5,6,1,1,1,NH,2,2,7,1,1,2
65991,20,1,1,2,1,2,4,5,3,1,9,7,ID,2,2,9,5,0,1
65992,76,2,1,2,3,2,2,4,3,1,1,5,NJ,2,3,7,5,1,1
65993,22,2,5,3,1,2,4,2,5,5,2,7,MI,5,2,2,1,0,3
65994,64,2,1,2,0,2,1,5,3,1,9,3,KY,5,3,9,5,2,3
65995,21,1,1,3,4,2,1,2,5,1,2,2,NC,2,1,9,6,0,2
65996,80,1,1,4,3,2,1,1,6,1,9,1,KS,5,3,1,1,1,4
65997,37,2,1,3,1,2,4,4,5,1,9,2,VA,5,2,5,1,1,3
65998,69,2,5,3,2,2,1,2,4,1,1,3,FL,2,2,9,5,2,1
65999,47,1,1,3,4,1,1,4,5,1,9,1,WI,2,2,7,5,2,2
66000,59,1,1,4,1,1,2,5,6,1,9,1,MN,5,3,5,1,1,3
66001,77,2,2,3,1,2,1,2,5,1,9,5,NY,5,2,1,1,1,4
66002,58,2,3,4,5,2,4,5,6,5,1,1,CT,2,2,9,5,0,2
66003,50,2,5,4,4,2,2,5,6,1,1,1,IL,2,2,7,1,1,2
66004,35,2,4,3,3,2,4,5,5,1,2,7,NM,5,2,2,5,0,3
66005,52,1,1,2,3,2,1,5,3,1,9,1,NY,1,2,3,5,2,4
66006,56,1,1,4,4,2,2,2,6,1,9,1,FL,1,1,5,5,1,4
66007,62,1,1,2,3,2,4,5,3,1,9,1,WI,2,3,2,1,2,1
66008,49,2,5,4,4,2,2,1,6,1,1,1,TX,1,2,5,5,0,3
66009,27,1,1,4,4,1,4,5,6,1,2,2,NY,5,1,7,1,1,3
66010,51,2,1,3,3,2,1,3,5,1,9,4,NY,2,3,2,5,2,2
66011,31,2,1,4,0,2,4,5,6,5,9,7,AZ,2,2,7,5,0,1
66012,34,2,5,3,3,2,2,5,4,5,1,2,CA,5,2,3,1,1,3
66013,29,1,1,4,4,1,4,5,6,1,9,7,MI,1,3,9,5,0,3
66014,40,1,6,3,1,2,1,1,5,1,2,3,CA,5,2,2,1,1,3
66015,50,2,2,4,4,2,1,1,6,1,9,2,IL,2,3,5,1,1,2
66016,29,1,1,1,2,2,4,5,2,1,2,7,ME,2,2,9,1,0,1
66017,73,2,1,4,3,2,4,5,6,1,9,1,MD,1,3,9,5,2,4
66018,42,1,2,3,3,2,4,5,5,5,9,2,VA,2,2,5,1,0,1
66019,37,2,1,4,3,2,4,5,6,1,9,1,CT,2,3,5,1,1,2
66020,80,1,1,4,3,2,1,2,6,1,1,1,TN,5,2,9,1,0,4
66021,61,1,3,4,5,2,4,5,6,5,1,1,CA,2,3,7,5,2,2
66022,50,2,1,2,3,2,1,4,3,1,2,1,FL,5,3,4,1,1,4
66023,62,1,1,1,3,2,1,4,2,1,1,1,TX,2,2,0,5,0,2
66024,64,1,1,3,3,2,4,4,5,1,9,1,TN,1,3,3,5,2,3
66025,40,2,1,4,4,2,1,1,6,1,9,1,TN,1,3,7,5,2,4
66026,29,1,6,3,1,2,4,5,5,5,9,7,OR,2,3,2,1,1,1
66027,0,2,1,2,1,2,2,5,3,1,1,3,OH,1,1,2,1,2,4
66028,69,1,2,4,4,2,1,2,6,1,9,5,FL,2,3,5,1,1,2
66029,63,1,1,3,3,2,2,5,5,1,9,1,NY,5,2,5,1,1,4
66030,80,1,2,2,2,2,1,1,3,1,9,1,GA,1,2,9,5,0,4
66031,69,1,1,4,4,2,2,1,6,5,9,1,CA,1,2,4,5,2,4
66032,0,2,1,3,3,2,4,1,4,1,9,1,TN,1,2,1,5,2,4
66033,26,1,1,3,3,2,4,5,5,1,2,7,NV,5,2,7,1,1,3
66034,59,2,1,4,3,2,1,2,6,1,9,2,IL,5,2,6,1,1,4
66035,0,2,2,4,0,1,4,1,6,1,1,1,NY,4,1,2,5,0,1
66036,65,1,1,4,2,2,1,3,6,1,9,3,NM,5,2,4,5,2,3
66037,39,1,1,3,4,2,1,4,5,1,9,1,KS,1,2,9,5,0,4
66038,73,1,1,4,2,2,1,4,6,1,9,3,NC,1,2,5,5,2,3
66039,51,2,2,3,1,2,1,5,5,1,2,2,NJ,2,2,3,1,1,2
66040,51,1,2,3,1,2,4,5,5,1,1,2,TX,4,1,3,5,3,2
66041,64,2,1,3,3,2,1,5,5,1,1,3,IN,2,3,6,1,1,2
66042,46,2,1,4,3,1,2,4,6,1,9,4,MI,2,1,4,1,1,2
66043,0,1,5,2,0,2,4,5,3,5,9,1,NV,5,2,5,1,1,4
66044,49,1,1,2,2,1,4,5,3,1,9,2,IL,2,2,9,1,0,2
66045,46,2,6,2,3,2,4,5,3,1,9,4,NY,5,1,9,1,0,4
66046,31,2,4,4,3,2,4,5,6,5,9,2,TN,2,2,9,1,1,2
66047,62,2,1,3,1,2,1,4,4,1,9,3,SC,2,2,5,1,2,1
66048,46,1,1,4,4,2,1,3,6,1,1,1,OR,5,3,4,1,1,3
66049,41,1,2,2,1,2,1,5,3,1,2,2,CA,2,2,9,1,0,1
66050,63,2,1,4,3,1,1,5,6,1,9,1,OH,5,3,7,1,1,4
66051,0,1,4,3,2,2,2,5,5,1,9,1,FL,5,3,7,6,1,4
66052,55,1,2,2,3,2,1,5,3,1,9,1,SC,2,1,9,5,0,2
66053,34,2,1,4,1,2,4,5,6,1,1,2,DC,2,2,2,5,1,2
66054,72,2,1,0,4,2,2,3,9,1,1,1,CA,5,3,4,1,1,4
66055,68,2,1,3,1,2,4,5,5,1,2,3,TX,2,3,2,1,1,2
66056,55,1,1,2,4,2,4,5,3,1,1,1,CA,1,3,1,5,2,3
66057,35,1,3,4,3,2,4,5,6,5,2,2,CA,5,3,1,1,1,3
66058,60,1,1,1,3,1,2,4,2,1,9,3,MD,4,3,3,5,0,2
66059,64,1,1,2,1,2,2,5,3,5,9,2,OH,5,3,1,5,1,4
66060,21,2,1,2,2,2,4,5,3,1,2,2,IN,2,2,9,5,0,1
66061,46,2,1,4,4,2,1,3,6,1,1,1,CA,5,2,5,1,1,4
66062,25,1,1,4,3,2,4,4,6,1,2,2,TX,2,1,7,5,1,1
66063,75,2,4,2,0,2,1,9,3,1,2,5,OK,5,1,9,5,0,3
66064,50,2,2,3,1,2,1,5,5,5,9,1,MN,5,3,9,1,3,4
66065,41,1,1,1,1,2,4,5,2,1,9,2,PA,2,2,4,5,0,1
66066,33,2,1,4,3,2,4,5,6,1,9,2,CA,5,3,7,1,1,4
66067,70,2,2,4,3,2,1,1,6,1,9,2,GA,5,3,4,5,1,4
66068,36,1,5,3,4,2,1,2,5,1,9,1,OH,1,3,5,5,2,4
66069,20,1,1,3,4,2,4,5,5,1,2,2,SC,5,3,4,1,1,4
66070,53,2,1,3,3,2,4,5,5,1,1,1,TX,1,2,7,5,0,3
66071,33,2,1,4,4,2,2,5,6,1,9,7,CO,2,1,4,1,1,2
66072,24,1,1,4,1,2,4,1,6,1,9,1,UT,1,1,1,5,2,3
66073,49,2,1,2,5,2,4,5,3,1,9,1,GA,2,1,1,5,2,2
66074,41,2,2,2,2,2,4,5,3,1,2,2,NJ,5,2,3,5,1,3
66075,71,1,1,4,4,2,1,2,6,1,9,1,SD,1,3,6,5,2,4
66076,80,1,1,3,1,2,1,1,5,1,9,1,IN,1,3,7,5,2,4
66077,26,2,1,3,2,2,4,5,5,1,9,7,IL,5,2,2,1,1,3
66078,80,1,1,4,3,2,1,5,6,1,1,1,CA,5,3,3,1,1,4
66079,40,2,4,4,1,2,4,1,6,1,1,1,KY,4,3,9,5,0,1
66080,80,1,1,3,2,2,2,1,5,5,1,1,MN,2,1,9,5,0,1
66081,49,1,1,4,1,2,1,3,6,1,9,3,LA,2,2,9,5,0,2
66082,36,1,3,4,0,2,4,4,6,5,1,3,TX,1,2,2,5,1,3
66083,57,1,1,3,3,2,4,5,4,1,1,2,MN,5,3,7,1,1,4
66084,29,2,5,3,1,2,4,2,5,1,2,2,CA,2,3,9,5,0,1
66085,34,2,5,3,3,2,4,1,5,5,2,1,NC,2,2,9,1,0,1
66086,63,2,1,4,3,2,1,1,6,1,1,3,AZ,1,2,1,5,2,3
66087,18,1,5,2,2,2,4,3,3,5,9,2,WA,5,2,9,5,0,4
66088,41,1,1,3,3,2,2,3,5,1,9,1,MO,2,1,9,5,0,2
66089,0,1,9,4,1,2,4,5,6,1,9,1,VA,1,3,4,5,2,4
66090,30,2,1,3,3,2,1,5,4,1,2,7,KY,1,2,7,5,2,4
66091,36,2,1,3,3,2,4,1,5,1,1,1,UT,1,2,6,5,0,4
66092,0,1,1,4,0,2,4,5,6,5,1,1,CT,1,3,5,5,2,3
66093,28,0,9,4,0,0,4,5,6,9,9,7,IL,5,2,9,1,0,3
66094,54,1,2,3,1,2,4,1,5,1,1,1,MD,4,1,3,5,0,1
66095,37,2,5,4,1,1,2,5,6,1,2,3,IL,1,3,7,5,2,4
66096,78,2,1,2,1,2,2,3,3,1,9,3,FL,1,2,6,5,0,4
66097,38,2,6,4,4,2,1,5,6,1,9,1,TX,1,3,6,5,2,4
66098,28,2,6,3,2,1,4,5,5,5,9,2,WA,4,3,7,1,1,2
66099,41,2,3,3,4,2,2,5,5,5,9,1,WA,5,3,5,1,1,4
66100,57,1,1,3,2,2,4,5,4,1,2,3,FL,1,3,1,5,2,4
66101,0,1,1,4,4,2,1,2,6,1,1,1,TX,2,2,0,5,2,2
66102,36,2,1,1,3,1,1,1,2,1,9,1,NC,2,2,5,5,2,2
66103,76,1,2,1,1,2,1,1,2,1,9,2,MO,5,2,2,5,1,4
66104,33,1,3,4,3,1,2,9,6,5,1,2,HI,2,2,3,6,0,1
66105,51,1,1,4,3,2,1,5,6,5,1,3,CO,2,3,2,5,2,2
66106,59,1,2,4,4,2,1,4,6,1,1,1,IL,5,3,3,1,1,3
66107,69,2,1,4,3,2,1,2,6,1,9,3,LA,5,3,6,1,1,4
66108,64,2,1,4,4,2,4,5,6,1,9,1,WA,5,3,6,1,1,4
66109,67,2,2,3,1,2,1,1,5,1,1,5,MD,5,3,1,5,1,4
66110,77,1,1,2,0,2,1,1,3,1,9,1,AR,1,3,7,5,2,4
66111,34,2,1,2,3,2,1,5,3,1,9,1,AL,2,3,7,5,3,1
66112,57,2,1,4,3,2,4,5,6,1,1,1,MA,2,1,7,1,1,2
66113,72,2,1,3,3,2,4,5,5,1,1,1,MD,5,3,4,1,1,4
66114,42,1,1,1,1,1,4,5,2,1,9,1,NC,2,1,0,5,2,1
66115,26,2,1,4,1,2,4,5,6,1,9,2,CA,2,2,9,5,0,2
66116,69,1,1,3,1,2,2,5,5,1,1,3,OK,1,3,1,5,2,4
66117,46,2,5,3,3,1,2,5,5,5,2,1,NV,1,1,2,5,1,3
66118,36,1,1,4,5,2,4,5,6,1,9,1,NY,5,3,7,1,1,4
66119,69,1,1,4,3,2,4,5,6,1,1,1,MN,5,3,1,1,1,3
66120,50,1,5,4,4,2,3,4,6,5,2,1,FL,2,2,0,1,2,1
66121,49,2,1,4,4,2,2,4,6,1,1,1,PA,5,3,3,1,1,4
66122,50,1,1,3,2,2,4,1,5,1,1,2,MS,1,3,7,5,2,4
66123,46,2,1,4,4,2,1,5,6,1,9,7,TX,1,2,9,5,2,4
66124,24,2,1,3,2,2,4,4,4,1,9,2,NC,5,2,9,1,0,3
66125,71,2,2,3,1,2,1,3,5,5,2,3,FL,5,2,2,5,1,4
66126,76,1,1,3,3,2,1,5,4,1,1,1,SD,5,3,7,1,1,3
66127,25,1,1,3,2,2,4,5,5,1,2,7,WI,4,2,2,1,1,2
66128,28,2,1,3,1,2,4,5,5,1,9,2,CT,2,1,2,1,0,1
66129,37,2,1,1,2,2,4,5,2,1,9,4,IA,2,2,3,1,0,2
66130,70,2,2,4,2,2,1,1,6,1,9,1,MS,5,2,1,5,1,4
66131,45,2,1,4,4,2,4,5,6,1,9,1,TX,2,1,2,5,0,1
66132,62,2,1,3,2,2,4,5,4,1,9,1,NE,1,3,1,5,2,4
66133,46,1,1,4,5,2,2,2,6,1,9,1,VA,2,3,3,1,1,2
66134,65,2,1,4,5,2,2,5,6,1,1,1,TN,1,2,0,5,2,3
66135,65,2,1,4,3,2,1,5,6,1,1,2,IL,5,3,5,1,1,4
66136,44,1,1,4,4,2,2,5,6,1,9,1,DC,2,2,6,1,1,2
